tax_id	species	genus	family	order	class	phylum	clade	superkingdom	subspecies	species subgroup	species group
169489	Malassezia dermatis	Malassezia	Malasseziaceae	Malasseziales	Malasseziomycetes	Basidiomycota	Opisthokonta	Eukaryota			
1817997	Stigmatodiscus enigmaticus	Stigmatodiscus	Stigmatodiscaceae	Stigmatodiscales	Dothideomycetes	Ascomycota	Opisthokonta	Eukaryota			
2772559	Peribacillus faecalis	Peribacillus	Bacillaceae	Bacillales	Bacilli	Bacillota	Terrabacteria group	Bacteria			
2338552	Parashewanella curva	Parashewanella	Shewanellaceae	Alteromonadales	Gammaproteobacteria	Pseudomonadota		Bacteria			
86830	Leucosporidium fragarium	Leucosporidium	Leucosporidiaceae	Leucosporidiales	Microbotryomycetes	Basidiomycota	Opisthokonta	Eukaryota			
2050967	Proteus faecis	Proteus	Morganellaceae	Enterobacterales	Gammaproteobacteria	Pseudomonadota		Bacteria			
424757	Aureimonas frigidaquae	Aureimonas	Aurantimonadaceae	Hyphomicrobiales	Alphaproteobacteria	Pseudomonadota		Bacteria			
1641158	Angustimassarina acerina	Angustimassarina	Amorosiaceae	Pleosporales	Dothideomycetes	Ascomycota	Opisthokonta	Eukaryota			
361500	Anaerococcus degeneri	Anaerococcus	Peptoniphilaceae	Tissierellales	Tissierellia	Bacillota	Terrabacteria group	Bacteria			
1276	Kytococcus sedentarius	Kytococcus	Kytococcaceae	Micrococcales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
2530374	Jiangella ureilytica	Jiangella	Jiangellaceae	Jiangellales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
135742	Paracoccus methylutens	Paracoccus	Paracoccaceae	Rhodobacterales	Alphaproteobacteria	Pseudomonadota		Bacteria			
657012	Halomonas cibimaris	Halomonas	Halomonadaceae	Oceanospirillales	Gammaproteobacteria	Pseudomonadota		Bacteria			
307119	Micromonospora chaiyaphumensis	Micromonospora	Micromonosporaceae	Micromonosporales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
40578	Xenorhabdus beddingii	Xenorhabdus	Morganellaceae	Enterobacterales	Gammaproteobacteria	Pseudomonadota		Bacteria			
988821	Cellulomonas marina	Cellulomonas	Cellulomonadaceae	Micrococcales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
2488993	Flavobacterium macacae	Flavobacterium	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidota	FCB group	Bacteria			
2681555	Fodinicola acaciae	Fodinicola		Mycobacteriales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
1703345	Niastella vici	Niastella	Chitinophagaceae	Chitinophagales	Chitinophagia	Bacteroidota	FCB group	Bacteria			
1515746	Shewanella mangrovi	Shewanella	Shewanellaceae	Alteromonadales	Gammaproteobacteria	Pseudomonadota		Bacteria			
1955052	Mucilaginibacter terrae	Mucilaginibacter	Sphingobacteriaceae	Sphingobacteriales	Sphingobacteriia	Bacteroidota	FCB group	Bacteria			
381852	Haloferax prahovense	Haloferax	Haloferacaceae	Halobacteriales	Halobacteria	Euryarchaeota	Stenosarchaea group	Archaea			
153721	Sporocytophaga myxococcoides	Sporocytophaga	Cytophagaceae	Cytophagales	Cytophagia	Bacteroidota	FCB group	Bacteria			
66835	Desulfocella halophila	Desulfocella	Desulfobacteraceae	Desulfobacterales	Desulfobacteria	Thermodesulfobacteriota		Bacteria			
501483	Leucobacter tardus	Leucobacter	Microbacteriaceae	Micrococcales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
759411	Hymenobacter flocculans	Hymenobacter	Hymenobacteraceae	Cytophagales	Cytophagia	Bacteroidota	FCB group	Bacteria			
86049	Cladophialophora carrionii	Cladophialophora	Herpotrichiellaceae	Chaetothyriales	Eurotiomycetes	Ascomycota	Opisthokonta	Eukaryota			
49323	[Candida] berthetii	Starmera	Phaffomycetaceae	Phaffomycetales	Saccharomycetes	Ascomycota	Opisthokonta	Eukaryota			
390806	Geosporobacter subterraneus	Geosporobacter	Thermotaleaceae	Peptostreptococcales	Clostridia	Bacillota	Terrabacteria group	Bacteria			
408577	Methanobacterium veterum	Methanobacterium	Methanobacteriaceae	Methanobacteriales	Methanobacteria	Euryarchaeota	Methanomada group	Archaea			
651694	Vonarxia vagans	Vonarxia	Chaetothyriaceae	Chaetothyriales	Eurotiomycetes	Ascomycota	Opisthokonta	Eukaryota			
298657	Pseudoalteromonas spongiae	Pseudoalteromonas	Pseudoalteromonadaceae	Alteromonadales	Gammaproteobacteria	Pseudomonadota		Bacteria			
1759089	Thalassotalea sediminis	Thalassotalea	Colwelliaceae	Alteromonadales	Gammaproteobacteria	Pseudomonadota		Bacteria			
1342302	Sulfitobacter noctilucae	Sulfitobacter	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Pseudomonadota		Bacteria			
291602	Kribbella lupini	Kribbella	Kribbellaceae	Propionibacteriales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
1312132	Rhizobium populi	Rhizobium	Rhizobiaceae	Hyphomicrobiales	Alphaproteobacteria	Pseudomonadota		Bacteria			
114686	Streptomyces phaeoluteigriseus	Streptomyces	Streptomycetaceae	Kitasatosporales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			Streptomyces aurantiacus group
344164	Microbacterium deminutum	Microbacterium	Microbacteriaceae	Micrococcales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
1505588	Brenneria populi	Brenneria	Pectobacteriaceae	Enterobacterales	Gammaproteobacteria	Pseudomonadota		Bacteria			
502577	Actinoallomurus acaciae	Actinoallomurus	Thermomonosporaceae	Streptosporangiales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
494016	Microbulbifer donghaiensis	Microbulbifer	Microbulbiferaceae	Cellvibrionales	Gammaproteobacteria	Pseudomonadota		Bacteria			
1031542	Campylobacter volucris	Campylobacter	Campylobacteraceae	Campylobacterales	Epsilonproteobacteria	Campylobacterota		Bacteria			
43677	Promicromonospora citrea	Promicromonospora	Promicromonosporaceae	Micrococcales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
265981	Alkalimonas delamerensis	Alkalimonas			Gammaproteobacteria	Pseudomonadota		Bacteria			
2666047	Ornithinimicrobium cavernae	Ornithinimicrobium	Ornithinimicrobiaceae	Micrococcales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
691	Vibrio natriegens	Vibrio	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota		Bacteria			Vibrio harveyi group
148453	Lacicoccus alkaliphilus	Lacicoccus	Salinicoccaceae	Bacillales	Bacilli	Bacillota	Terrabacteria group	Bacteria			
869814	Desulfobulbus alkaliphilus	Desulfobulbus	Desulfobulbaceae	Desulfobulbales	Desulfobulbia	Thermodesulfobacteriota		Bacteria			
1681841	Hymenobacter aquatilis	Hymenobacter	Hymenobacteraceae	Cytophagales	Cytophagia	Bacteroidota	FCB group	Bacteria			
2479840	Prevotella marseillensis	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidota	FCB group	Bacteria			
1373	Planococcus citreus	Planococcus	Planococcaceae	Bacillales	Bacilli	Bacillota	Terrabacteria group	Bacteria			
198119	Paenibacillus barcinonensis	Paenibacillus	Paenibacillaceae	Bacillales	Bacilli	Bacillota	Terrabacteria group	Bacteria			
1217546	Streptosporangium terrae	Streptosporangium	Streptosporangiaceae	Streptosporangiales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
2019431	Thauera propionica	Thauera	Zoogloeaceae	Rhodocyclales	Betaproteobacteria	Pseudomonadota		Bacteria			
2603858	Oryzomonas japonica	Oryzomonas	Geobacteraceae	Geobacterales	Desulfuromonadia	Thermodesulfobacteriota		Bacteria			
1646340	Kosakonia pseudosacchari	Kosakonia	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Pseudomonadota		Bacteria			
661483	Nocardioides marmoriginsengisoli	Nocardioides	Nocardioidaceae	Propionibacteriales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
2833596	Pseudomonas harudinis	Pseudomonas	Pseudomonadaceae	Pseudomonadales	Gammaproteobacteria	Pseudomonadota		Bacteria			
1908239	Pedobacter lithocola	Pedobacter	Sphingobacteriaceae	Sphingobacteriales	Sphingobacteriia	Bacteroidota	FCB group	Bacteria			
2016517	Francisella opportunistica	Francisella	Francisellaceae	Thiotrichales	Gammaproteobacteria	Pseudomonadota		Bacteria			
197162	Deferribacter desulfuricans	Deferribacter	Deferribacteraceae	Deferribacterales	Deferribacteres	Deferribacterota		Bacteria			
1241321	Flavobacterium yanchengense	Flavobacterium	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidota	FCB group	Bacteria			
1737459	Pseudoalteromonas fenneropenaei	Pseudoalteromonas	Pseudoalteromonadaceae	Alteromonadales	Gammaproteobacteria	Pseudomonadota		Bacteria			
1081866	Halomonas socia	Halomonas	Halomonadaceae	Oceanospirillales	Gammaproteobacteria	Pseudomonadota		Bacteria			
2930938	Kukwaea pubescens	Kukwaea	Helotiaceae	Helotiales	Leotiomycetes	Ascomycota	Opisthokonta	Eukaryota			
82806	Streptococcus ovis	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Bacillota	Terrabacteria group	Bacteria			
52022	Allomeiothermus silvanus	Allomeiothermus	Thermaceae	Thermales	Deinococci	Deinococcota	Terrabacteria group	Bacteria			
46223	Thermoflavimicrobium dichotomicum	Thermoflavimicrobium	Thermoactinomycetaceae	Bacillales	Bacilli	Bacillota	Terrabacteria group	Bacteria			
2802637	Curtobacterium oryzae	Curtobacterium	Microbacteriaceae	Micrococcales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
1858656	Alteromonas pelagimontana	Alteromonas	Alteromonadaceae	Alteromonadales	Gammaproteobacteria	Pseudomonadota		Bacteria			
36807	Microbacterium laevaniformans	Microbacterium	Microbacteriaceae	Micrococcales	Actinomycetes	Actinomycetota	Terrabacteria group	Bacteria			
595670	Acinetobacter kyonggiensis	Acinetobacter	Moraxellaceae	Moraxellales	Gammaproteobacteria	Pseudomonadota		Bacteria			
1131645	Talaromyces coalescens	Talaromyces	Trichocomaceae	Eurotiales	Eurotiomycetes	Ascomycota	Opisthokonta	Eukaryota			
1759464	Gelatiniphilus marinus	Gelatiniphilus	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidota	FCB group	Bacteria			
2211119	Lujinxingia litoralis	Lujinxingia	Lujinxingiaceae	Bradymonadales	Deltaproteobacteria		delta/epsilon subdivisions	Bacteria			
2878318	Entyloma elstari	Entyloma	Entylomataceae	Entylomatales	Exobasidiomycetes	Basidiomycota	Opisthokonta	Eukaryota			
483199	Acetobacter fabarum	Acetobacter	Acetobacteraceae	Rhodospirillales	Alphaproteobacteria	Pseudomonadota		Bacteria			
