readID	seqID	taxID	score	2ndBestScore	hitLength	queryLength	numMatches
740d88e8-9ad3-4e45-8d0a-8d8238c2a4e8	unclassified	0	0	0	0	2246	1
1bb43b69-e805-4d0c-8004-6809a241d6bf	unclassified	0	0	0	0	1457	1
b42705f8-ea33-41a1-87c3-457207d6155f	unclassified	0	0	0	0	699	1
4acaa9c7-e137-43c8-ac38-5178dba7178d	unclassified	0	0	0	0	2885	1
789bc05e-9cd7-4f72-9c20-23c2bc510114	unclassified	0	0	0	0	3495	1
8beaa9da-e96e-4e6d-968f-7ad572f0a2dd	unclassified	0	0	0	0	2197	1
4f28ac86-d4af-4ea9-9640-05dbc600a5f1	unclassified	0	0	0	0	1757	1
76406df9-aa5a-4cd3-81ac-f94721fd9179	unclassified	0	0	0	0	1081	1
70bec7c8-5e85-4602-bf43-ec93c97804c6	unclassified	0	0	0	0	251	1
516ca530-2e65-4a56-88bb-0f0d3b7479ca	unclassified	0	0	0	0	971	1
2117379f-9464-426f-8692-7166f651e1fa	unclassified	0	0	0	0	1847	1
f2a75895-c060-400c-807b-0b55f8af4f23	unclassified	0	0	0	0	1512	1
eef0aab5-0fd6-419b-bc99-0028fe0ab31d	unclassified	0	0	0	0	1538	1
83dce1a4-6c9a-4a57-95ac-cff9e26991fd	unclassified	0	0	0	0	225	1
447fb421-f4ef-4ae6-a67d-2cde41484a8c	unclassified	0	0	0	0	1098	1
3bfd9ecd-7699-4b1b-892d-5909a1ccf86d	unclassified	0	0	0	0	1858	1
dc9765d7-a208-438b-adb1-0a290c2d8f59	unclassified	0	0	0	0	411	1
eb76d0df-e9d7-447a-9ca0-0ad30226757a	unclassified	0	0	0	0	596	1
338325c8-c391-4545-b07c-f003dad248b7	unclassified	0	0	0	0	346	1
67744fdf-f71d-4bc7-8b0d-3f2ec5e9f461	unclassified	0	0	0	0	3487	1
68b3cf68-4539-4eaf-aa21-faf7804636c6	unclassified	0	0	0	0	4121	1
d73c24e9-e164-4764-a5ce-79f423e02e78	unclassified	0	0	0	0	2072	1
801d5fae-7029-4556-9932-233027d7c8c0	unclassified	0	0	0	0	3529	1
5282943a-195f-4655-923c-a996f1851df0	unclassified	0	0	0	0	2977	1
c4cae4b6-8c19-4444-9800-f7546551f43b	unclassified	0	0	0	0	2776	1
08132b08-eb23-4fcd-90cf-b79ba88094d8	unclassified	0	0	0	0	717	1
7a48a384-c50d-4b69-b0da-4b75aa868a4e	unclassified	0	0	0	0	401	1
f1e87390-765d-4d9b-8c23-544e0e36afdb	unclassified	0	0	0	0	1173	1
b2b0ee99-174b-451f-904b-64faeec9d211	unclassified	0	0	0	0	366	1
1a27604f-b445-4d73-899d-2ffc933680b2	unclassified	0	0	0	0	1783	1
cfb8994b-bb6a-44a2-a235-7e80b988b688	unclassified	0	0	0	0	999	1
dde96189-8cec-4077-a977-f1ee73d6ca29	unclassified	0	0	0	0	1759	1
e8e4b07e-d3cb-4d31-9cb5-0b98178aef3b	unclassified	0	0	0	0	2968	1
145786dc-4367-44e2-b14d-5de2d1031c29	unclassified	0	0	0	0	239	1
1cd1fb23-0edd-4209-a49f-2164b829a780	unclassified	0	0	0	0	916	1
0d457f5f-8a67-4b63-857e-15599b23a903	unclassified	0	0	0	0	2691	1
deaeba9f-9dc2-4d16-a0ef-0f690f32a3a5	unclassified	0	0	0	0	1372	1
6acf65e3-8b3e-441a-bff2-062cbe8964d4	unclassified	0	0	0	0	2357	1
162d1a77-5826-4b78-949d-d09aa153e1fe	unclassified	0	0	0	0	1832	1
dbed7066-2397-4574-88f6-538be4c9a4e5	unclassified	0	0	0	0	329	1
87afbe1a-aa21-4b88-bd7b-fcf02b32ffd3	unclassified	0	0	0	0	299	1
e349f42f-ee6f-44c9-b0bb-70bebb3e580d	unclassified	0	0	0	0	764	1
a11d4d62-b56e-4d50-880e-144dbd9c59db	unclassified	0	0	0	0	2316	1
158e940d-425f-4c2e-a184-d4cf3b64525e	unclassified	0	0	0	0	1323	1
ffda68df-1cab-4541-8cbe-4776753ee6a3	unclassified	0	0	0	0	455	1
595f26fb-f4b6-40f0-8073-f6f7fe5b7b7d	unclassified	0	0	0	0	1218	1
b5b6fc10-f716-4d31-b799-0ac9d1920fdb	unclassified	0	0	0	0	1312	1
02fdc683-54bf-44df-9f7e-59e45f11e206	unclassified	0	0	0	0	465	1
66da7acc-23c2-4f06-bb37-f53dcac8e3ad	unclassified	0	0	0	0	1251	1
34b60932-206e-4797-8463-76280ae39997	unclassified	0	0	0	0	2844	1
e1fa0b7a-1bb8-4f9a-9f51-65eac23c528c	unclassified	0	0	0	0	1102	1
10f85db8-d8d4-488a-b213-8637c6ddc8cf	unclassified	0	0	0	0	501	1
80feb483-4344-41fd-b1da-f692999e8b26	unclassified	0	0	0	0	629	1
ce464d8f-99f3-4c6b-84f5-2c3695c42349	unclassified	0	0	0	0	1482	1
baeaeda9-5c67-409d-b0ce-47e57522801e	unclassified	0	0	0	0	1543	1
ef6038aa-2456-463e-9eae-0a9c784a1bfc	unclassified	0	0	0	0	1650	1
d727fab9-906c-416a-a947-81b002665551	unclassified	0	0	0	0	598	1
4f0c135d-2919-4fc4-9f86-c08167fd505d	unclassified	0	0	0	0	1479	1
7e47d275-1f22-4ccb-aa01-b245ee96ea12	unclassified	0	0	0	0	663	1
f9ba02a5-7733-44e8-8221-abae8a76f479	unclassified	0	0	0	0	2305	1
3c9dbf31-a08c-49d1-9802-d188231c5471	unclassified	0	0	0	0	2404	1
fa4d4853-825c-438c-bf17-182a6d58150e	unclassified	0	0	0	0	656	1
c7defc4c-66fe-4cd1-ad3f-fa4c70d033a2	unclassified	0	0	0	0	1040	1
5ec2cf97-0aa4-4772-b681-fdeaf5ed0e13	unclassified	0	0	0	0	2432	1
1b28361b-5847-41cf-86dc-0f560c0d3df2	unclassified	0	0	0	0	1056	1
248b82be-f717-4d53-8253-cdef813222e6	unclassified	0	0	0	0	873	1
4ebb5ad8-57f2-4421-8d3c-f70ddbbd5a5b	unclassified	0	0	0	0	2068	1
886092dc-fc35-43c1-967b-dbce5575fa60	unclassified	0	0	0	0	724	1
7486de64-d7ca-49f0-86b9-03674e51cd6e	unclassified	0	0	0	0	2069	1
230a0354-c96b-498d-bc7c-e0d29f56328a	unclassified	0	0	0	0	674	1
1e2da9fc-fc5e-459f-b18a-77f10eeddaba	NC_083676.1	36914	64	0	23	1783	1
07f26e1a-b9e6-4bf0-a4ad-d3a16eac3a18	unclassified	0	0	0	0	1250	1
43b37afc-4ccb-4099-8d7a-66c560153dc7	unclassified	0	0	0	0	1485	1
90891321-ce36-4489-b75e-75d39591c58f	unclassified	0	0	0	0	262	1
3e00b03d-b6b4-4e47-a143-ea352da6fcaf	unclassified	0	0	0	0	1413	1
a6d6c02f-66cf-41c2-aa62-6421901d1b2f	unclassified	0	0	0	0	1267	1
8bf8112f-b499-498a-bd62-e64d541dab98	unclassified	0	0	0	0	340	1
36bd4760-b2ef-4b47-a061-b3d7fff8b81a	unclassified	0	0	0	0	826	1
cd94e9be-66d5-45bd-ae1e-13a0639a89dc	unclassified	0	0	0	0	1060	1
